count,detect_count,time,response,tag_velK,anzenK,uv_velK,bbox_lefttop_x,bbox_lefttop_y,bbox_rightbottom_x,bbox_rightbottom_y,pure_bbox_lefttop_x,pure_bbox_lefttop_y,pure_bbox_rightbottom_x,pure_bbox_rightbottom_y,episode,reward
0.0,0.0,1.5637726783752441,-1614237504.8829076,1.0,2.0,0.0,0.0,0.0,1280.0,720.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.7098491191864014,0.1460561752319336,1.0,2.0,0.0,951.8738650376508,229.4775101672119,996.714864237272,273.6348253296628,963.0841148375562,240.51683895782463,985.5046144373666,262.5954965390501,1.0,0.0
0.0,1.0,1.7536277770996094,0.04378247261047363,1.0,2.0,0.0,951.4796199480876,229.7939783620832,997.186268481369,274.02114327974925,962.9062820814079,240.85076959149973,985.7596063480487,262.9643520503327,1.0,0.0
0.0,1.0,1.7994928359985352,0.045888423919677734,1.0,2.0,0.0,951.8881226557363,229.32422444638885,996.7001841067228,273.5294467251405,963.091138018483,240.37553001607677,985.4971687439761,262.47814115545253,1.0,0.0
0.0,1.0,1.8391704559326172,0.03967404365539551,1.0,2.0,0.0,952.0371898045885,229.7345618193019,996.3608241110915,273.88638040113483,963.1180983812142,240.77251646476014,985.2799155344658,262.8484257556766,1.0,0.0
0.0,1.0,1.9195587635040283,0.08038330078125,1.0,2.0,0.0,952.2022654444767,229.30918765540983,996.3296598137459,273.71291770089795,963.2341140367939,240.41012016678187,985.2978112214287,262.61198518952597,1.0,0.0
0.0,1.0,1.9814426898956299,0.06186795234680176,1.0,2.0,0.0,951.8401522711837,229.5428309742032,996.4061879684556,273.62845949193525,962.9816611955016,240.56423810363623,985.2646790441377,262.60705236250226,1.0,0.0
0.0,1.0,2.070950984954834,0.08952784538269043,1.0,2.0,0.0,951.9747324399685,229.70889744792933,996.795069084012,273.8650744990691,963.1798166009794,240.7479417107143,985.5899849230011,262.82603023628417,1.0,0.0
0.0,1.0,2.1271145343780518,0.05614781379699707,1.0,2.0,0.0,952.1812413540058,229.512349803083,996.5217451993062,273.50108095000826,963.2663673153309,240.5095325898143,985.4366192379812,262.503898163277,1.0,0.0
0.0,1.0,2.180715560913086,0.05361819267272949,1.0,2.0,0.0,951.6571978856775,229.77423752115837,996.8877499642601,273.7730627278129,962.9648359053232,240.773943822822,985.5801119446145,262.7733564261493,1.0,0.0
0.0,1.0,2.227236032485962,0.04651999473571777,1.0,2.0,0.0,951.6483745640203,229.72365876162053,996.6431130049598,273.8030826987866,962.8970591742552,240.74351474591205,985.3944283947249,262.7832267144951,1.0,0.0
0.0,1.0,2.2918448448181152,0.0646052360534668,1.0,2.0,0.0,951.9609294035569,229.29952420356497,996.4009760957066,273.5515582095951,963.0709410765943,240.3625327050725,985.2909644226692,262.4885497080876,1.0,0.0
0.0,1.0,2.3164987564086914,0.02462625503540039,1.0,2.0,0.0,952.0317869104318,229.66013621706009,996.7301543006216,273.79341130665966,963.2063787579793,240.69345498945998,985.5555624530741,262.7600925342598,1.0,0.0
0.0,1.0,2.364349126815796,0.04788327217102051,1.0,2.0,0.0,951.802997992475,229.83993012486636,996.8114536153578,273.6792046088078,963.0551118981957,240.79974874585173,985.559339709637,262.7193859878225,1.0,0.0
0.0,1.0,2.410447120666504,0.04607224464416504,1.0,2.0,0.0,951.7854590184587,230.49410984638757,996.7540404345722,272.68929498364537,963.0276043724871,241.04290613070202,985.5118950805438,262.1404986993309,1.0,0.0
0.0,1.0,2.461132764816284,0.050713539123535156,1.0,2.0,0.0,951.02089478852,228.59982648756105,997.302309315579,274.62259033296766,962.5912484202847,240.10551744891268,985.7319556838142,263.116899371616,1.0,0.0
0.0,1.0,2.4958949089050293,0.03474140167236328,1.0,2.0,0.0,952.1950325532133,229.56808828080744,995.9622401483047,273.53085125946814,963.1368344519861,240.55877902547263,985.0204382495318,262.54016051480295,1.0,0.0
0.0,1.0,2.5401206016540527,0.04424023628234863,1.0,2.0,0.0,950.4469084260932,229.4962045250783,995.9626299329404,273.7665915536004,961.825838802805,240.56380128220883,984.5836995562286,262.69899479646983,1.0,0.0
0.0,1.0,2.6000564098358154,0.059908390045166016,1.0,2.0,0.0,946.6345909034139,229.3165022493991,992.7660435007724,273.62660601505627,958.1674540527536,240.3940281908134,981.2331803514328,262.54908007364196,1.0,0.0
0.0,1.0,2.738492727279663,0.13842511177062988,1.0,2.0,0.0,946.8049536308888,229.45371837628483,992.1647525496144,273.5779659270244,958.1449033605702,240.48478026396972,980.824802819933,262.54690403933955,1.0,0.0
0.0,1.0,2.7826836109161377,0.04421496391296387,1.0,2.0,0.0,934.8040760293758,228.40452968166167,981.8484176395683,274.12770602197963,946.5651614319239,239.83532376674117,970.0873322370202,262.6969119369001,1.0,0.0
0.0,1.0,2.825355291366577,0.042681217193603516,1.0,2.0,0.0,939.6925721636885,228.75800280981622,985.0741461309606,273.7008005938141,951.0379656555065,239.9937022558157,973.7287526391426,262.4651011478146,1.0,0.0
0.0,1.0,2.8674566745758057,0.04210376739501953,1.0,2.0,0.0,937.8810834230153,228.61031775008914,984.2229566910282,273.9591541509408,949.4665517400185,239.94752685030204,972.637488374025,262.62194505072785,1.0,0.0
0.0,1.0,2.9161789417266846,0.04871201515197754,1.0,2.0,0.0,938.3673920907579,228.54161644151276,984.3943461299366,273.93808258889203,949.8741306005526,239.89073297835756,972.8876076201419,262.5889660520472,1.0,0.0
0.0,1.0,3.002474308013916,0.08408117294311523,1.0,2.0,0.0,937.9981315971982,228.65657863420762,984.3086796381438,273.70858502757284,949.5757686074346,239.91958023254892,972.7310426279073,262.44558342923153,1.0,0.0
0.0,1.0,3.081610679626465,0.08136987686157227,1.0,2.0,0.0,930.6879296222344,228.3348172757285,977.9268540927508,274.0197655099371,942.4976607398635,239.75605433428066,966.1171229751217,262.59852845138494,1.0,0.0
0.0,1.0,3.1156086921691895,0.033992767333984375,1.0,2.0,0.0,933.6231257264018,228.43130186744114,980.1517987685048,274.0977625717169,945.2552939869275,239.84791704351005,968.5196305079791,262.68114739564794,1.0,0.0
0.0,1.0,3.1589431762695312,0.043337106704711914,1.0,2.0,0.0,929.7847670571266,228.08173758247125,976.5235113163228,274.21494626895236,941.4694531219257,239.61503975409153,964.8388252515238,262.6816440973321,1.0,0.0
