count,detect_count,time,response,tag_velK,anzenK,uv_velK,bbox_lefttop_x,bbox_lefttop_y,bbox_rightbottom_x,bbox_rightbottom_y,pure_bbox_lefttop_x,pure_bbox_lefttop_y,pure_bbox_rightbottom_x,pure_bbox_rightbottom_y,episode,reward
0.0,0.0,1.9663567543029785,-1614236863.437386,1.0,2.0,0.0,0.0,0.0,1280.0,720.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,2.110988140106201,0.1445903778076172,1.0,2.0,0.0,951.9398811345451,229.64493884487834,996.6432508642273,273.67418366355105,963.1157235669657,240.65225004954652,985.4674084318067,262.6668724588829,1.0,0.0
0.0,1.0,2.1515817642211914,0.04063582420349121,1.0,2.0,0.0,951.3984082763288,229.71755517794597,996.8795861218557,273.90585347263266,962.7687027377106,240.76462975161763,985.509291660474,262.85877889896096,1.0,0.0
0.0,1.0,2.1981475353240967,0.04654288291931152,1.0,2.0,0.0,952.0938297652145,229.44060706273402,996.6199748537668,273.5560285454974,963.2253660373526,240.46946243342484,985.4884385816288,262.52717317480653,1.0,0.0
0.0,1.0,2.2383570671081543,0.04023408889770508,1.0,2.0,0.0,952.0490425558178,229.6908421534353,996.3848759199755,273.85483328959083,963.1330008968572,240.7318399374742,985.300917578936,262.81383550555194,1.0,0.0
0.0,1.0,2.2478177547454834,0.009462833404541016,1.0,2.0,0.0,952.3498014961303,229.4636240832471,996.2085202546498,273.79100228948914,963.3144811857602,240.5454686348076,985.2438405650199,262.70915773792865,1.0,0.0
0.0,1.0,2.304969549179077,0.05714607238769531,1.0,2.0,0.0,952.2486027137322,229.40363225310236,996.2558656226395,273.6864069867081,963.250418440959,240.47432593650382,985.2540498954127,262.6157133033067,1.0,0.0
0.0,1.0,2.3689069747924805,0.06394076347351074,1.0,2.0,0.0,951.4472746510663,229.62084119521063,996.8324708080908,273.89661415615814,962.7935736903224,240.6897844354475,985.4861717688347,262.82767091592126,1.0,0.0
0.0,1.0,2.4218175411224365,0.05290675163269043,1.0,2.0,0.0,951.41151968542,229.50848902277068,997.0933872056169,274.17871057576224,962.8319865654692,240.67604441101855,985.6729203255677,263.01115518751436,1.0,0.0
0.0,1.0,2.436607837677002,0.014797687530517578,1.0,2.0,0.0,952.1242651241188,229.4098590019578,996.6525577842784,273.59886128465985,963.2563382891587,240.45710957263333,985.5204846192385,262.5516107139843,1.0,0.0
0.0,1.0,2.541170597076416,0.10456299781799316,1.0,2.0,0.0,952.2131972788583,229.621810348815,996.4504237412503,273.5080952138069,963.2725038944563,240.59338156506297,985.3911171256523,262.5365239975589,1.0,0.0
0.0,1.0,2.632258892059326,0.09108209609985352,1.0,2.0,0.0,951.9891385066368,229.69698543999547,996.6031811988047,273.6841601167898,963.1426491796788,240.69377910919405,985.4496705257627,262.6873664475912,1.0,0.0
0.0,1.0,2.671802520751953,0.03953289985656738,1.0,2.0,0.0,951.3536090852333,229.66546639887468,997.0113848190299,273.84629282728383,962.7680530186824,240.71067300597696,985.5969408855808,262.80108622018156,1.0,0.0
0.0,1.0,2.710014581680298,0.038220882415771484,1.0,2.0,0.0,951.6642495805131,229.46590717584982,996.616113597948,273.9390631486748,962.9022155848718,240.58419616905604,985.3781475935893,262.82077415546854,1.0,0.0
0.0,1.0,2.756239652633667,0.04622507095336914,1.0,2.0,0.0,952.0303372503053,229.52470581258146,996.7480843876918,273.67710009741074,963.2097740346519,240.56280438378877,985.5686476033452,262.63900152620346,1.0,0.0
