count,detect_count,time,response,tag_velK,anzenK,uv_velK,bbox_lefttop_x,bbox_lefttop_y,bbox_rightbottom_x,bbox_rightbottom_y,pure_bbox_lefttop_x,pure_bbox_lefttop_y,pure_bbox_rightbottom_x,pure_bbox_rightbottom_y,episode,reward
0.0,0.0,0.383742094039917,-1614236943.4772646,1.0,2.0,0.0,0.0,0.0,1280.0,720.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.5800724029541016,0.19633769989013672,1.0,2.0,0.0,951.417815765376,229.61148411347764,997.0726040361453,273.78902632056247,962.8315128330682,240.65586966524887,985.658906968453,262.74464076879127,1.0,0.0
0.0,1.0,0.62143874168396,0.04136919975280762,1.0,2.0,0.0,951.9567298135381,229.34669889405848,996.7703929989055,273.8276948653393,963.1601456098799,240.4669478868787,985.5669772025637,262.7074458725191,1.0,0.0
0.0,1.0,0.6547563076019287,0.033310651779174805,1.0,2.0,0.0,951.8333102221351,229.42756799515956,996.458109840025,273.80300962908046,962.9895101266076,240.5214284036398,985.3019099355525,262.70914922060024,1.0,0.0
0.0,1.0,0.7057399749755859,0.05098748207092285,1.0,2.0,0.0,952.1950325532133,229.56808828080744,995.9622401483047,273.53085125946814,963.1368344519861,240.55877902547263,985.0204382495318,262.54016051480295,1.0,0.0
0.0,1.0,0.709277868270874,0.003498554229736328,1.0,2.0,0.0,950.4469084260932,229.4962045250783,995.9626299329404,273.7665915536004,961.825838802805,240.56380128220883,984.5836995562286,262.69899479646983,1.0,0.0
0.0,1.0,0.7421019077301025,0.032845497131347656,1.0,2.0,0.0,950.5016979876236,229.86261860866557,995.6394793139445,273.40938598908616,961.7861433192038,240.7493104537707,984.3550339823644,262.522694143981,1.0,0.0
0.0,1.0,0.8193273544311523,0.07723283767700195,1.0,2.0,0.0,950.3794502214888,229.5709538051608,995.0751951719416,273.54078623982343,961.5533864591021,240.56341191382646,983.9012589343283,262.54832813115775,1.0,0.0
0.0,1.0,0.8760132789611816,0.05669879913330078,1.0,2.0,0.0,945.1968403904739,229.19191971983955,990.9884259338955,273.7414323996247,956.6447367763293,240.32929788978583,979.5405295480401,262.6040542296784,1.0,0.0
0.0,1.0,0.9091675281524658,0.033150672912597656,1.0,2.0,0.0,945.2137183336935,229.47063785819415,991.7350513840482,273.6570752928919,956.8440515962822,240.51724721686858,980.1047181214595,262.6104659342175,1.0,0.0
0.0,1.0,0.9791836738586426,0.0700225830078125,1.0,2.0,0.0,944.9465247027165,229.2119161364878,991.7575662471183,273.8642887229234,956.6492850888169,240.3750092830967,980.0548058610179,262.7011955763145,1.0,0.0
0.0,1.0,1.0584604740142822,0.07927751541137695,1.0,2.0,0.0,943.1865115738302,229.31126728139137,989.9192656687388,273.5634071403613,954.8697000975574,240.37430224613385,978.2360771450117,262.50037217561885,1.0,0.0
0.0,1.0,1.090367078781128,0.03190350532531738,1.0,2.0,0.0,936.2091597022701,228.22997606268174,983.4374500525172,273.91261693001286,948.0162322898318,239.65063627951452,971.6303774649555,262.4919567131801,1.0,0.0
0.0,1.0,1.1369638442993164,0.04654073715209961,1.0,2.0,0.0,940.4663225733246,228.91211274216306,985.771870816569,273.77924120577796,951.7927096341357,240.1288948580668,974.445483755758,262.5624590898742,1.0,0.0
0.0,1.0,1.1767988204956055,0.039884328842163086,1.0,2.0,0.0,937.8810834230153,228.61031775008914,984.2229566910282,273.9591541509408,949.4665517400185,239.94752685030204,972.637488374025,262.62194505072785,1.0,0.0
0.0,1.0,1.2689208984375,0.09211254119873047,1.0,2.0,0.0,938.3673920907579,228.54161644151276,984.3943461299366,273.93808258889203,949.8741306005526,239.89073297835756,972.8876076201419,262.5889660520472,1.0,0.0
0.0,1.0,1.3049912452697754,0.03608202934265137,1.0,2.0,0.0,931.0037981930116,228.12152829199417,978.5512855804786,274.2271677191608,942.8906700398784,239.64793814878584,966.6644137336118,262.70075786236913,1.0,0.0
0.0,1.0,1.3638417720794678,0.05884814262390137,1.0,2.0,0.0,934.0794393720154,228.5164641011624,980.9651453808982,273.8463669752208,945.800865874236,239.848939819677,969.2437188786776,262.5138912567062,1.0,0.0
0.0,1.0,1.373866319656372,0.010034322738647461,1.0,2.0,0.0,930.2864463665759,228.0963930552648,977.5410558211817,274.2487104721205,942.1000987302273,239.63447240947872,965.7274034575303,262.7106311179066,1.0,0.0
0.0,1.0,1.4087917804718018,0.03491640090942383,1.0,2.0,0.0,931.3453932071619,228.2037459841246,977.9330929923455,274.18481467591675,942.9923181534577,239.6990131570726,966.2861680460496,262.6895475029687,1.0,0.0
0.0,1.0,1.458829641342163,0.050040245056152344,1.0,2.0,0.0,928.8635822294729,227.9966120660645,977.2670459388811,274.44676841710145,940.9644481568249,239.60915115382375,965.166180011529,262.8342293293422,1.0,0.0
0.0,1.0,1.4896516799926758,0.030822038650512695,1.0,2.0,0.0,930.1868131116288,228.35945709449507,977.2384606545039,274.11489502476604,941.9497249973476,239.7983165770628,965.4755487687851,262.6760355421983,1.0,0.0
0.0,1.0,1.5355958938598633,0.045935869216918945,1.0,2.0,0.0,922.2650996059316,227.68902390127252,970.1250658984287,274.5943128432152,934.2300911790559,239.41534613675822,958.1600743253044,262.86799060772955,1.0,0.0
0.0,1.0,1.5793280601501465,0.04373884201049805,1.0,2.0,0.0,924.1131175648405,228.15418016425488,972.0237181972888,274.06760347992406,936.0907677229526,239.63253599317216,960.0460680391767,262.58924765100676,1.0,0.0
0.0,1.0,1.6258435249328613,0.046502113342285156,1.0,2.0,0.0,923.4386737917117,227.4612238309968,971.0213028372701,274.61872464345635,935.3343310531013,239.2505990341117,959.1256455758805,262.82934944034145,1.0,0.0
0.0,1.0,1.6681864261627197,0.042359352111816406,1.0,2.0,0.0,921.3566161613568,227.86127918625363,968.5497419649513,274.3861563127857,933.1548976122554,239.49249846788666,956.7514605140527,262.7549370311527,1.0,0.0
0.0,1.0,1.7095293998718262,0.041307926177978516,1.0,2.0,0.0,919.3942994446394,227.50301173671417,967.3652917334956,274.3576750999033,931.3870475168535,239.21667757751146,955.3725436612815,262.64400925910604,1.0,0.0
0.0,1.0,1.7598509788513184,0.050353050231933594,1.0,2.0,0.0,919.690180345871,227.85772677007395,967.1986825770692,274.543581361556,931.5673059036706,239.52919041794445,955.3215570192697,262.8721177136855,1.0,0.0
0.0,1.0,1.7976655960083008,0.03781437873840332,1.0,2.0,0.0,916.7787309958283,227.35592919163682,964.4364855739618,274.6179224753562,928.6931696403617,239.17142751256665,952.5220469294284,262.8024241544264,1.0,0.0
0.0,1.0,1.849268913269043,0.05160188674926758,1.0,2.0,0.0,913.8383699624756,227.448264719382,962.7297225603027,274.6695158684917,926.0612081119323,239.25357750665944,950.5068844108459,262.86420308121427,1.0,0.0
0.0,1.0,1.887909173965454,0.03864264488220215,1.0,2.0,0.0,914.7355609617272,228.53200231584728,961.912077040338,273.70203644418916,926.5296899813799,239.82451084793274,950.1179480206853,262.40952791210367,1.0,0.0
0.0,1.0,1.9288508892059326,0.04094362258911133,1.0,2.0,0.0,911.7993345446275,226.40132216662926,962.9672334920806,275.7977531888549,924.5913092814908,238.75042992218567,950.1752587552173,263.4486454332985,1.0,0.0
0.0,1.0,1.9729201793670654,0.044036149978637695,1.0,2.0,0.0,914.7371903574863,226.10849657498642,960.4573201364217,275.97454727053673,926.1672228022201,238.57500924887398,949.0272876916879,263.50803459664917,1.0,0.0
0.0,1.0,2.037069320678711,0.06417465209960938,1.0,2.0,0.0,911.1851360809586,227.19137709861673,959.8508996251409,274.8367605100092,923.3515769670041,239.10272295146484,947.6844587390954,262.92541465716107,1.0,0.0
0.0,1.0,2.0852792263031006,0.04822111129760742,1.0,2.0,0.0,908.7236721093001,226.7587222762147,957.3735993187084,275.2493033035937,920.8861539116522,238.88136753305946,945.2111175163564,263.12665804674896,1.0,0.0
0.0,1.0,2.1117889881134033,0.026436567306518555,1.0,2.0,0.0,909.9902867017422,227.10210629529314,957.6119748982576,274.892541689936,921.8957087508711,239.04971514395385,945.7065528491287,262.9449328412753,1.0,0.0
0.0,1.0,2.16805362701416,0.0563359260559082,1.0,2.0,0.0,907.9866412730352,226.69804338324266,956.4719681195464,275.3803614010478,920.107972984663,238.86862288769396,944.3506364079186,263.2097818965965,1.0,0.0
0.0,1.0,2.204829692840576,0.0367579460144043,1.0,2.0,0.0,903.1654791745475,226.86923670493738,951.4824400930083,274.89554113858105,915.2447194041627,238.87581281334832,939.4031998633932,262.88896503017014,1.0,0.0
0.0,1.0,2.254711866378784,0.04990410804748535,1.0,2.0,0.0,904.221276808638,226.55166928893976,953.5899222269942,275.3152307152284,916.563438163227,238.7425596455119,941.2477608724051,263.12434035865624,1.0,0.0
0.0,1.0,2.303974151611328,0.04926037788391113,1.0,2.0,0.0,903.1270871728334,226.65856237985068,950.6573911773553,274.9771090756901,915.0096631739639,238.73819905381055,938.7748151762248,262.8974724017303,1.0,0.0
0.0,1.0,2.3556079864501953,0.05163455009460449,1.0,2.0,0.0,902.2186336518837,226.7866497160093,950.3371054155914,275.00641578016064,914.2482515928107,238.84159123204714,938.3074874746644,262.9514742641228,1.0,0.0
0.0,1.0,2.41251277923584,0.056894540786743164,1.0,2.0,0.0,899.185393983129,226.7495412292454,947.1147946824303,274.7407390100086,911.1677441579543,238.7473406744362,935.132444507605,262.7429395648178,1.0,0.0
0.0,1.0,2.462338924407959,0.049840688705444336,1.0,2.0,0.0,899.5871803716453,226.80367545287223,947.6758590581743,274.7540517916153,911.6093500432776,238.79126953755798,935.653689386542,262.76645770692954,1.0,0.0
0.0,1.0,2.5044901371002197,0.042145729064941406,1.0,2.0,0.0,894.2179227061965,226.1851272734545,943.6414024871492,275.29285169616503,906.5737926514347,238.46205837913215,931.285532541911,263.0159205904874,1.0,0.0
0.0,1.0,2.5441884994506836,0.03969526290893555,1.0,2.0,0.0,896.524428672689,226.64288677672315,945.5574486008131,274.9100736045524,908.7826836547201,238.70968348368046,933.299193618782,262.84327689759505,1.0,0.0
0.0,1.0,2.5994961261749268,0.05530714988708496,1.0,2.0,0.0,895.3893001532743,226.56901210556435,944.8510786970543,275.08750881798323,907.7547447892193,238.6986362836691,932.4856340611093,262.9578846398785,1.0,0.0
0.0,1.0,2.6782944202423096,0.07878828048706055,1.0,2.0,0.0,891.5789379121871,223.55621612303128,939.2219692447485,277.8668002878886,903.4896957453275,237.1338621642456,927.3112114116082,264.2891542466743,1.0,0.0
0.0,1.0,2.719958543777466,0.04167366027832031,1.0,2.0,0.0,885.4101816901627,223.67046580582954,933.1100421717922,277.17322544697276,897.3351468105701,237.04615571611535,921.1850770513848,263.79753553668695,1.0,0.0
0.0,1.0,2.776914119720459,0.056951045989990234,1.0,2.0,0.0,886.1470190139916,224.23214283606487,934.0782973926158,276.87361853482366,898.1298386086476,237.39251176075456,922.0954777979598,263.71324961013397,1.0,0.0
