count,detect_count,time,response,tag_velK,anzenK,uv_velK,bbox_lefttop_x,bbox_lefttop_y,bbox_rightbottom_x,bbox_rightbottom_y,pure_bbox_lefttop_x,pure_bbox_lefttop_y,pure_bbox_rightbottom_x,pure_bbox_rightbottom_y,episode,reward
0.0,0.0,1.383439302444458,-1614237434.388802,1.0,2.0,0.0,0.0,0.0,1280.0,720.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.5199222564697266,0.13648533821105957,1.0,2.0,0.0,952.5857729276252,229.65154325459608,995.9856291844249,273.4630139770221,963.435736991825,240.6044109352026,985.135665120225,262.51014629641566,1.0,0.0
0.0,1.0,1.5452187061309814,0.025305747985839844,1.0,2.0,0.0,951.4790062520602,229.78404239376076,997.2042363275056,274.029143101277,962.9103137709216,240.84531757063982,985.7729288086442,262.967867924398,1.0,0.0
0.0,1.0,1.59293532371521,0.047692298889160156,1.0,2.0,0.0,951.9927896589427,229.44177391309208,996.5238501752003,273.5623341056172,963.1255547880071,240.47191396122338,985.3910850461359,262.5321940574859,1.0,0.0
0.0,1.0,1.6193201541900635,0.02640223503112793,1.0,2.0,0.0,952.0490425558178,229.6908421534353,996.3848759199755,273.85483328959083,963.1330008968572,240.7318399374742,985.300917578936,262.81383550555194,1.0,0.0
0.0,1.0,1.734192132949829,0.1148681640625,1.0,2.0,0.0,952.3498014961303,229.4636240832471,996.2085202546498,273.79100228948914,963.3144811857602,240.5454686348076,985.2438405650199,262.70915773792865,1.0,0.0
0.0,1.0,1.7560203075408936,0.021841049194335938,1.0,2.0,0.0,952.4693720182546,229.56670285772503,996.0287445906484,273.28889982654846,963.3592151613531,240.4972520999309,985.13890144755,262.3583505843426,1.0,0.0
0.0,1.0,1.768420934677124,0.01240229606628418,1.0,2.0,0.0,951.8018271184886,229.56241346954235,996.4472339930318,273.7264134532577,962.9631788371244,240.6034134654712,985.285882274396,262.6854134573288,1.0,0.0
0.0,1.0,1.7744076251983643,0.0059621334075927734,1.0,2.0,0.0,952.062315073009,229.7443048933229,997.0198826236546,273.8903842589947,963.3017069606703,240.78082473474086,985.7804907359932,262.85386441757674,1.0,0.0
0.0,1.0,1.825488567352295,0.05108141899108887,1.0,2.0,0.0,951.2487642355585,229.42969800109563,996.8138659646582,273.88154306791586,962.6400396678334,240.54265926780067,985.4225905323833,262.7685818012108,1.0,0.0
