count,detect_count,time,response,tag_velK,anzenK,uv_velK,bbox_lefttop_x,bbox_lefttop_y,bbox_rightbottom_x,bbox_rightbottom_y,pure_bbox_lefttop_x,pure_bbox_lefttop_y,pure_bbox_rightbottom_x,pure_bbox_rightbottom_y,episode,reward
0.0,0.0,1.4946701526641846,-1614236970.7079184,1.0,2.0,0.0,0.0,0.0,1280.0,720.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.7029101848602295,0.20824718475341797,1.0,2.0,0.0,951.7336390661546,229.54825746400323,996.9042354929384,273.6850022806058,963.0262881728506,240.58244366815387,985.6115863862424,262.65081607645516,1.0,0.0
0.0,1.0,1.735029935836792,0.03211498260498047,1.0,2.0,0.0,952.0125867826467,229.26486669096366,996.383253402579,273.9132714737501,963.1052534376298,240.42696788666026,985.290586747596,262.75117027805345,1.0,0.0
0.0,1.0,1.7913401126861572,0.05631685256958008,1.0,2.0,0.0,951.4472746510663,229.62084119521063,996.8324708080908,273.89661415615814,962.7935736903224,240.6897844354475,985.4861717688347,262.82767091592126,1.0,0.0
0.0,1.0,1.8169341087341309,0.025569438934326172,1.0,2.0,0.0,952.0511841840806,229.62562351928295,996.9598530637433,273.5442858096396,963.2783514039963,240.60528909187212,985.7326858438275,262.5646202370504,1.0,0.0
0.0,1.0,1.875511884689331,0.05858492851257324,1.0,2.0,0.0,951.7153826224264,229.4819700331306,996.872723195871,273.69064302556353,963.0047177657875,240.53413828123882,985.5833880525099,262.6384747774553,1.0,0.0
0.0,1.0,1.9430105686187744,0.06750917434692383,1.0,2.0,0.0,952.1061362781727,229.55432334406729,996.5253367956391,273.6211648223099,963.2109364075393,240.57103371362794,985.4205366662725,262.6044544527492,1.0,0.0
0.0,1.0,1.995035171508789,0.05199265480041504,1.0,2.0,0.0,951.2039742409809,229.68614770877485,997.0329595494125,273.9331848655513,962.6612205680888,240.74790699796898,985.5757132223046,262.8714255763572,1.0,0.0
0.0,1.0,2.070167064666748,0.0750725269317627,1.0,2.0,0.0,951.8905069934611,229.44818991839963,996.775661194791,273.5563616240117,963.1117955437936,240.47523284480263,985.5543726444586,262.5293186976087,1.0,0.0
0.0,1.0,2.1179420948028564,0.047827720642089844,1.0,2.0,0.0,951.424905672453,229.74454074417895,997.0040977444878,273.84921093734727,962.8197036904617,240.77070829247103,985.6092997264791,262.8230433890552,1.0,0.0
0.0,1.0,2.1725900173187256,0.05466604232788086,1.0,2.0,0.0,951.9567298135381,229.34669889405848,996.7703929989055,273.8276948653393,963.1601456098799,240.4669478868787,985.5669772025637,262.7074458725191,1.0,0.0
0.0,1.0,2.202563524246216,0.02997136116027832,1.0,2.0,0.0,951.8381012547954,229.8937576714174,996.7501316356315,273.63917663593065,963.0661088500044,240.8301124125457,985.5221240404226,262.70282189480236,1.0,0.0
0.0,1.0,2.243769884109497,0.04120588302612305,1.0,2.0,0.0,952.1239472887515,229.46580489504262,996.5132158591542,273.49620902760034,963.2212644313522,240.47340592818205,985.4158987165536,262.48860799446095,1.0,0.0
0.0,1.0,2.287419319152832,0.04363822937011719,1.0,2.0,0.0,951.7819638493547,230.6046159466767,996.7392722139446,272.7894186201409,963.0212909405022,241.15081661504274,985.499945122797,262.24321795177485,1.0,0.0
0.0,1.0,2.3620054721832275,0.07457399368286133,1.0,2.0,0.0,951.02089478852,228.59982648756105,997.302309315579,274.62259033296766,962.5912484202847,240.10551744891268,985.7319556838142,263.116899371616,1.0,0.0
0.0,1.0,2.392874002456665,0.03091120719909668,1.0,2.0,0.0,946.0824526091016,229.29635793944112,992.2124057783905,273.607771698791,957.6149409014238,240.3742113792786,980.6799174860682,262.52991825895356,1.0,0.0
0.0,1.0,2.4404237270355225,0.04755377769470215,1.0,2.0,0.0,946.8049536308888,229.45371837628483,992.1647525496144,273.5779659270244,958.1449033605702,240.48478026396972,980.824802819933,262.54690403933955,1.0,0.0
0.0,1.0,2.4758739471435547,0.035453081130981445,1.0,2.0,0.0,945.2137183336935,229.47063785819415,991.7350513840482,273.6570752928919,956.8440515962822,240.51724721686858,980.1047181214595,262.6104659342175,1.0,0.0
0.0,1.0,2.523738384246826,0.04786276817321777,1.0,2.0,0.0,944.9465247027165,229.2119161364878,991.7575662471183,273.8642887229234,956.6492850888169,240.3750092830967,980.0548058610179,262.7011955763145,1.0,0.0
0.0,1.0,2.5640017986297607,0.04026079177856445,1.0,2.0,0.0,945.569319956172,229.23257681312862,991.2184802474583,273.74676583741365,956.9816100289936,240.3611240691999,979.8061901746366,262.6182185813424,1.0,0.0
0.0,1.0,2.6194279193878174,0.05542945861816406,1.0,2.0,0.0,942.9601148344316,229.15784217612028,989.4527717206661,273.7889459928481,954.5832790559903,240.31561813030225,977.8296074991074,262.63117003866614,1.0,0.0
0.0,1.0,2.660526990890503,0.0410158634185791,1.0,2.0,0.0,938.44681785675,228.82304863071263,983.446443950747,273.5584485488929,949.6967243802493,240.00689861025768,972.1965374272478,262.3745985693478,1.0,0.0
