count,detect_count,episode,reward,aveloss,learn_count
197,191,53,168.9993566874799,0.26622088176940206,177
186,181,54,128.16139310452837,0.11066877364502921,162
188,177,55,110.38800315745364,0.03025667735922767,154
182,176,56,134.13994881361833,0.22935963630179182,163
179,158,57,83.55565217210606,0.17341347396960138,135
184,179,58,147.25289908543468,0.1589065656428122,171
155,140,59,87.90590036842,0.15183534446912697,117
166,144,60,91.17923470693759,0.20060099999151998,118
189,188,61,96.944041696768,0.22117559429301176,173
157,125,62,48.88063508181236,1.017624713211822,104
168,157,63,105.2694607960773,2.7237638293471713,149
189,188,64,92.32156823993317,0.28614361687179873,170
170,168,65,60.26764505499691,0.2712483941335473,154
170,168,66,115.68090727094388,0.14505405908487007,153
141,137,67,75.46667127897676,0.27231525792923617,127
161,159,68,38.99269019301675,0.24603170458355855,145
155,153,69,85.38585450177465,0.08924829694047616,143
137,135,70,53.79346713655001,0.05634959410951798,126
201,198,71,176.83530366046668,0.11329277971369289,185
162,160,72,95.36885695383525,0.004027809934281134,145
155,131,73,46.11983526120346,0.07120339312230732,109
135,80,74,-8.583832132744568,0.4609724840521812,50
133,110,75,-39.45268495958121,0.5333704397584615,89
201,199,76,157.36410532638413,0.13902295036693701,185
142,141,77,66.65149827661824,0.014458653487090488,125
188,185,78,131.42751765540646,0.017151894139265777,174
114,111,79,84.81144395143228,0.0033961524018420756,101
175,172,80,135.93080323140916,0.03892026698479099,158
156,155,81,49.06936269234164,0.172560085278516,142
172,156,82,116.05835089288958,0.18670503114764062,135
157,148,83,92.10431339484703,0.04319366319939049,134
173,144,84,115.80412875012325,0.23681899041614748,121
163,161,85,-86.03172591551211,0.6005616300781957,153
162,134,86,47.02758460740711,0.2553208448983934,109
123,110,87,1.875447377641252,23.22557057440281,96
144,93,88,8.33805632468173,148.7579157948494,64
108,91,89,-7.952268494479111,52.133567782297526,73
80,77,90,-62.48358353665088,5.072660549363094,67
94,92,91,-70.80137251320586,10.333813998670806,84
83,81,92,-47.180827778177395,90.06796597175195,71
100,99,93,-13.998004069637732,62.648721505535974,90
176,173,94,144.51959504442303,34.977970784575476,164
140,134,95,26.485268023259955,42.06128730800578,123
161,154,96,133.2700468873616,20.588207818621353,139
130,81,97,-26.417962958593712,95.4828778530689,47
139,107,98,26.644516104592928,46.69057874083519,85
137,123,99,90.80876010814798,0.8205778528418806,108
180,177,100,113.31938142025932,0.26348348060783783,162
120,119,101,94.20202781061495,6.175272361127608,109
169,167,102,117.31513965773883,1.5084499466208765,154
156,154,103,106.74177120803596,3.5347792324205836,144
135,133,104,30.109273673848083,10.478958848878984,123
167,165,105,129.20427232984983,3.3764173533049187,153
141,141,106,30.468547181453623,0.8731837723439989,130
143,141,107,105.07557601568026,0.7169121263555788,132
166,164,108,107.39601462637766,0.30737291340599,151
149,148,109,89.06547114260975,0.377336227467089,134
148,121,110,41.69674845880808,0.49441986974915897,92
101,100,111,11.719096321700368,0.5803694235427039,91
165,163,112,118.77259964486684,0.30866036699492705,151
142,116,113,41.25405601147805,0.2074692055828085,95
148,145,114,77.98889827724913,0.38427177895828496,127
162,156,115,97.36731879311115,0.17804186873394867,145
171,169,116,134.54120225322688,0.03662604346939162,158
148,146,117,82.09366276972322,0.04396287634727108,132
144,135,118,-5.865876699177024,0.17277792267015446,115
108,102,119,-74.6520676093947,0.6323927178811491,89
83,81,120,-66.40658178959904,3.797040992456934,69
112,79,121,-27.666002070702536,13.10416948909943,52
78,77,122,-62.990445429196434,17.834890343360048,67
118,100,123,-6.153790101768652,260.5315916566964,83
83,81,124,-25.53327389844523,61.35047103653491,71
95,95,125,-36.843039037731295,45.133851306383,86
89,86,126,-61.56995660727378,22.383153181327017,76
95,74,127,-52.84470813554152,42.45559363148429,55
137,112,128,39.949689060704166,15.556356420781878,90
115,79,129,-26.25194989668657,1.0192889514959083,53
157,127,130,44.75633378328338,0.6219895656378764,106
156,100,131,10.561108969548094,0.4037019223388698,72
113,80,132,-15.458979903059811,0.6958523889382681,54
142,121,133,31.653870891621402,0.5283578115643239,102
123,119,134,20.429624889331762,0.4448001678315325,109
86,81,135,-68.71493182103016,0.9062019512057304,72
80,78,136,-61.75469033017766,24.6045891508676,69
84,83,137,-62.56655190294294,102.44438433002782,74
121,103,138,10.85240342063023,19.67197282594793,85
146,134,139,41.72903041547834,0.3789108384090165,120
88,76,140,-55.60747645086787,0.542145544002133,62
115,111,141,2.706476595544431,22.860366419553756,100
143,143,142,82.54747989391204,3.7308980162575174,134
154,152,143,100.96350564110291,0.360777489614806,140
155,153,144,79.59239312050681,10.619341339383807,140
109,108,145,-24.777212159489213,111.5193458886779,98
97,91,146,-70.44699889222096,5.876962679934192,77
132,114,147,18.44448609903247,0.5991252937267736,97
126,109,148,19.34190169141134,0.501307023446197,92
140,105,149,4.441532509429386,0.32449951627087303,82
163,145,150,93.07994108775922,0.3757242706011642,121
176,175,151,112.38166661271046,0.09084948326476039,155
172,160,152,125.23121343400216,0.07245489565788635,140
131,130,153,77.97481171379962,0.07835653385656893,117
173,154,154,30.737772682499838,0.14144897043737475,129
108,95,155,4.506497279015896,0.8314556989818811,80
135,133,156,-71.51005271150713,0.5619311230104478,122
155,126,157,95.53345555017064,0.3420284570953281,97
189,172,158,117.05244754648571,0.1188764540688289,151
166,164,159,17.601252397747658,0.3832187036673228,150
145,143,160,-106.33575661840705,0.5349089856796826,130
169,140,161,65.16492545578174,0.4686709600954061,113
143,142,162,111.25325296111244,0.29229429046809674,125
172,132,163,110.16912713947798,0.15186990233390438,96
191,188,164,136.70097281246262,0.14971788954400622,170
150,145,165,38.09456285087516,0.2725764591672797,129
159,154,166,126.96477559358677,0.3127504067085948,141
157,152,167,108.78941343657881,0.01748689618651514,135
179,173,168,119.10362568879144,0.04102342523586978,157
178,176,169,111.82360718277378,0.02533346527488902,160
157,123,170,94.44277666774542,0.06473941623014123,85
150,133,171,118.72666445428253,0.052456628259238414,113
179,160,172,137.34196402035056,0.02951538391040176,133
168,148,173,108.54312477703517,0.08402025572616946,121
167,165,174,-105.48601985579292,0.5560325666134354,147
126,124,175,64.91827184210737,0.32953279774199734,111
154,145,176,76.00953668823195,0.3247213872579428,130
135,97,177,9.217398085875775,1.558575535926855,66
121,85,178,5.1679744524505935,72.3845338743241,61
149,126,179,53.352323243154075,24.17063076698452,109
151,142,180,104.1689616583467,25.634114880555572,131
159,155,181,109.31627734357524,2.3044243649864153,144
151,148,182,123.1758953304846,0.5849087634853629,134
166,159,183,101.2235282979714,12.91771443787363,143
157,153,184,114.01971957657697,5.796890136175628,145
164,163,185,106.96045697837559,0.9357528436521534,148
151,95,186,-5.69619962239214,0.28886463065027146,57
91,88,187,15.805247412671738,1.1213037309850133,82
97,93,188,-57.04872818404381,0.910404004701754,82
96,77,189,-34.15722891927627,5.89566055145757,58
101,95,190,-44.44319870988143,51.31752677952371,82
157,149,191,100.44972346767183,11.396613240789842,136
165,161,192,121.22888827482812,104.11303055127462,150
147,144,193,-14.600831945868816,300.4098130428154,131
136,134,194,-43.45277940368552,1.4640388720836797,122
129,127,195,-10.623731622067693,1.2033832037550771,117
141,138,196,-50.297891233528865,3.8744236025237297,129
142,140,197,85.82463927755259,48.5808641656087,130
168,153,198,100.83797850948888,204.32508453291697,137
147,142,199,78.24818109522839,10.869985669249525,130
105,104,200,50.41406998339591,0.7617629248844949,95
151,149,201,81.77385352537313,0.7230061892255703,136
138,136,202,81.7908354840198,13.023266348405741,128
148,122,203,38.59776676509791,67.35138253207059,97
164,158,204,117.96561315355753,21.422000085922324,147
157,156,205,77.74936018842814,75.05219372488834,135
133,132,206,74.11328685329514,21.931522488842408,120
161,158,207,118.21175696443318,4.2246450902177735,143
148,147,208,78.95446343093748,45.630268543500165,130
165,162,209,116.68918165637476,10.998542820553709,151
130,129,210,88.41443289226238,25.586991456854676,117
152,150,211,110.32540033244972,3.747954623097623,135
141,137,212,110.05813390514443,10.33460320532322,125
144,142,213,91.12043987032523,8.919005803734763,128
132,131,214,86.37018831514233,6.043381849459062,120
167,165,215,124.0121434783455,1.1257242598132977,151
148,146,216,98.89771270534627,3.039116056600964,133
153,151,217,120.43408706816524,1.054065404618357,141
132,126,218,1.635103912434134,2.754977567328347,108
116,83,219,-16.829118091526972,0.531052863156354,54
128,128,220,69.47442726692135,6.209709736264565,121
131,129,221,-8.774064499953555,0.6123853936212278,119
144,120,222,39.63787513798118,0.3166545506566763,90
125,64,223,-32.97873770501532,0.8443756129060472,35
163,155,224,109.11562786451172,0.5526928166120216,145
136,131,225,58.65027960496188,0.4810768702145045,120
157,113,226,24.243850148345825,0.3458081080896568,79
154,146,227,119.75404836916125,0.3306904336221747,137
141,139,228,72.53185022064588,0.12224362105659144,127
151,147,229,88.70599514294119,0.24604160336115027,136
181,178,230,156.12303808180835,0.06699012605070205,164
157,155,231,109.75332584521152,0.3872086246459124,138
138,137,232,101.39803863997889,0.08878505119286101,126
161,158,233,115.69117889832076,0.09383617177942996,147
112,102,234,82.12481802104007,0.18262734815167883,84
163,161,235,81.789641236688,0.0719530879271102,146
142,139,236,72.74162720508038,0.06044228128353063,131
157,116,237,21.54767621840746,0.15119450890700367,83
121,116,238,-52.27417244211649,0.7662654375800719,104
161,152,239,-15.572370259406341,0.5053274447395317,138
150,145,240,61.358293968193074,0.31303096619081033,133
155,149,241,97.0313578662184,0.04209503671671781,135
118,116,242,55.849087807299355,0.23728492224500292,105
153,153,243,94.86485756154633,0.02138557598973028,139
167,164,244,119.93789539837384,0.02705634823084194,153
130,124,245,74.78047076180387,0.02434536329643119,112
163,158,246,118.11905260376625,0.14624070460093208,150
164,121,247,19.552688212674383,0.18480216746037412,90
133,76,248,-29.410003723173773,0.8738879919052124,45
136,97,249,1.3169586135862836,0.7607659193831431,71
142,104,250,18.618796458878112,0.7226378741087737,81
112,101,251,-8.890151977588353,0.6849500103129281,90
137,135,252,-103.67086652613939,0.5055268477929433,121
140,138,253,66.93758799522026,0.13773367713920673,124
129,116,254,49.612775271881546,0.11597850080579519,100
136,131,255,77.56343351099838,0.29824207498571803,124
151,149,256,95.08031293425438,0.013317739875986322,137
143,141,257,71.49912250859772,0.0018905712500922023,130
162,144,258,67.09975253445829,0.049451739382813685,125
158,153,259,110.83486420741077,0.21819251404506051,144
154,109,260,13.460903203289838,0.22111643723522623,75
143,124,261,17.23102211734642,0.598130576244188,109
113,86,262,-24.454164812502864,0.8266062608786992,63
128,122,263,-54.35400032760992,5.310263612053611,110
143,127,264,69.1815556040907,0.24609663873597715,113
127,78,265,-5.161630123867719,0.6253484727120867,51
168,163,266,65.97582854382702,0.6125564068221511,156
135,133,267,64.01931762524359,0.04238492388810942,122
139,137,268,70.84266599756914,0.004534067584803936,127
145,144,269,79.10552548036942,0.0018067858341744409,132
160,158,270,109.1545163912315,0.008070141264690099,143
136,135,271,78.02760483059168,0.003283971192777096,123
156,129,272,48.766888450361975,0.07436944598571286,109
120,84,273,-38.26937928697763,0.6795100642710316,49
124,79,274,-11.652169018358503,0.706983670592308,50
116,75,275,-19.751826108951683,0.8168901569989263,49
130,75,276,-20.89267095330688,0.7244233460653395,42
110,102,277,-27.136073956697103,0.8224653533619383,92
147,118,278,44.468664988015924,0.424863867694512,96
8,4,279,0.5506483013872321,0.46508151292800903,1
161,160,280,117.41571835197578,0.29985088069063043,144
159,145,281,66.78419503821925,0.06244162910725064,126
153,105,282,5.896644021651253,0.6394369116851262,70
109,74,283,-40.13900234892305,1.106118479195763,51
138,123,284,79.86044574483168,0.5641014143824578,105
137,135,285,-33.75593401351052,0.3417118340730667,121
136,108,286,20.736241020126947,0.5655624295274416,84
166,164,287,10.398933004288041,0.5791604770586277,156
159,157,288,26.01090794611618,0.5917803215173384,144
127,84,289,-7.985418697579851,0.678943470963892,53
85,84,290,-60.83236561342566,1.1059112606884598,77
92,80,291,-51.670629962831754,12.760067303432152,64
81,80,292,-63.646600634835345,20.194176813534327,70
90,88,293,-72.64560859274849,29.48570116360982,78
152,152,294,-9.113627753974294,5.587979979813099,144
162,160,295,107.08586052455134,0.4959607470780611,150
111,109,296,59.26045339986768,0.8434900017641485,100
176,172,297,121.48803055036063,2.784672867966655,162
153,151,298,123.2962716763225,39.18051792000021,140
176,166,299,92.3995547045322,135.19766546159192,151
151,134,300,66.58878273391322,101.84010807083826,118
140,116,301,36.92904455235066,57.35848068061628,95
131,119,302,29.842947473708044,10.309837654643102,109
175,141,303,42.735746342603846,0.7868286924319224,111
146,85,304,12.383367491065687,2.419872342494496,57
129,93,305,-10.71677524876323,1.5567661277724034,66
163,132,306,54.765004944502266,2.566835185133778,113
103,72,307,-25.164249433719746,0.7442426517897961,51
139,137,308,96.78620987237225,2.2089548888687904,130
139,136,309,76.06628601880847,0.2113254148631342,126
133,132,310,94.66468638545155,0.5082693821368892,122
153,153,311,93.9915142968408,4.680148553656603,138
143,141,312,69.54401057347148,1.3389917384116696,130
158,156,313,115.75775543232423,1.0656449921686073,145
160,157,314,31.77233145995529,1.190082985157561,144
175,143,315,47.6009699851452,0.39780230955499357,117
128,88,316,5.689276467698642,0.6777196161448955,60
93,86,317,-60.38475278969431,0.9125406455836798,76
150,150,318,121.15825515053011,0.3756202976384484,141
113,111,319,80.78850448713087,1.2050712302911515,102
148,147,320,96.11752723782135,0.13576805281832263,135
139,137,321,71.5924594464855,0.30585403269016376,126
143,141,322,3.5029703143478184,0.2637280013106647,130
140,111,323,30.925007795718898,0.4389695941311557,82
162,135,324,58.78533963137065,0.48774817746517984,116
160,131,325,55.39518199073254,0.4470947594591626,111
166,158,326,61.60403584004964,0.5421483126282692,150
163,130,327,49.63285248562984,0.14352356536963254,109
132,128,328,77.35996041913222,0.3467115178460848,121
177,155,329,129.28839258750205,0.09832770886425754,131
136,134,330,62.11592461245889,0.5016063807019573,119
147,146,331,83.71766229535318,0.006012175304056285,133
161,159,332,134.79674267505112,0.07557089598962267,147
174,173,333,126.3976900985425,0.9459231835487601,154
133,130,334,75.92214611233113,0.7980765612851466,119
134,132,335,-27.471835286136688,0.4605633253606868,121
136,135,336,107.36481437958945,0.23359199969713845,124
152,149,337,127.5822145371442,0.03406665197884043,135
144,142,338,41.17805726210125,0.172864169418586,132
141,139,339,91.4465829762732,0.09338887594753942,128
145,143,340,84.05242961405368,0.002797767426307626,131
123,121,341,76.60239396386106,0.003286510805027438,115
172,170,342,105.36202597262117,0.002181858446488579,159
156,150,343,131.16914696806268,0.012297014808984172,136
151,149,344,87.69618965050026,0.008352014236586557,134
158,156,345,107.70556263081868,0.0018510845347291566,145
133,94,346,-11.479321873752035,0.3138718657065794,61
140,102,347,24.48576429124822,0.6374107835354743,77
134,132,348,-15.530423876660684,0.656708044052124,125
101,93,349,-47.79028274967996,0.43835488241165876,80
135,135,350,-76.74128990628907,0.6043743018120055,126
107,91,351,-66.20545851452088,0.07177481724237891,71
156,142,352,83.87547949106923,0.49925710699920145,126
118,117,353,53.42789850172569,0.08322873470323404,107
157,155,354,106.3821388879301,0.019163779184035792,143
144,142,355,108.4496199174899,0.013496851152605053,129
161,159,356,100.55822688918927,0.010282238554036422,148
145,143,357,66.30178002551678,0.02026240778694155,133
151,118,358,34.50364117927556,0.10709805926178685,90
156,109,359,18.12399684751137,0.6079539230157589,87
119,84,360,-2.479801809665871,0.852431511474868,59
161,120,361,19.386975873627584,0.7736125247819083,91
102,93,362,-66.27622164779993,0.6130262908593911,82
92,87,363,-60.375018341836096,0.27217469764252505,75
138,134,364,114.33311129553115,0.43429872767291655,121
149,146,365,76.56066270374424,0.05640451494462665,129
106,99,366,-16.481138858482403,0.4364125617181084,84
134,133,367,76.22062723263477,0.6161259409736811,123
164,128,368,13.82300653380036,0.38503171744863113,96
164,162,369,-52.27929989885062,0.6188475247714427,154
143,141,370,76.87853050442051,0.20235522317871502,127
158,156,371,110.46431546327871,0.027268574053708177,143
168,166,372,70.19496841636025,0.10912852816043361,155
143,119,373,62.27178083904778,0.16830512757102647,99
94,74,374,-52.182424368219095,0.8213154043544802,57
105,96,375,-30.956900537646025,10.125326498115763,85
138,107,376,37.396860531500415,143.6684768740521,86
144,140,377,-39.64453923937346,3.3376708129294834,133
131,81,378,-12.515495172469922,0.45942920446395874,49
88,83,379,-64.21561552726942,6.718345070282618,75
131,131,380,68.65189774845065,99.68990237646466,122
147,145,381,83.07337549082362,7.88844387924528,133
135,107,382,17.428070109939647,12.8818817165079,79
175,157,383,54.50066999550994,8.69171704775951,141
121,90,384,-0.61978983445713,7.247216068317785,68
136,116,385,50.67434012577158,3.4055129915475844,100
163,121,386,31.648950056922132,0.6236279074634824,98
159,112,387,36.000725807789706,0.6209889061229174,86
136,86,388,-9.74744471572985,0.8044264008258951,58
90,85,389,-13.918406566504498,0.9134697771072388,75
156,155,390,105.55263357487465,2.892686827339856,141
159,126,391,40.67074794216739,23.038635878035656,104
131,123,392,-33.97148031286399,0.6997226688422655,114
92,88,393,-58.6387955350124,1.1514759049812953,75
129,103,394,22.39284210210119,3.2073329743705217,79
110,77,395,-20.79666161152327,0.9054384775021497,51
155,155,396,32.34098629645084,1.1024640533743666,147
142,140,397,79.64394799447179,0.31467981302094733,132
145,143,398,87.82673202758326,0.06269210614493315,132
150,149,399,78.40944461123495,0.09716203490539488,135
152,144,400,88.96557910725596,0.11838467807795566,130
140,136,401,49.642630012798215,2.619481235973595,129
129,127,402,79.30225645975442,0.026566355311611698,118
142,140,403,72.63261377080472,0.043602606369404384,128
125,123,404,55.63593521348504,0.204497184044222,113
167,155,405,73.84651545393305,0.09534050908824093,139
121,111,406,51.51144697454433,1.6814599486086705,99
152,109,407,17.16655714783441,0.3257496312785989,78
106,92,408,-59.809408778927384,0.7085417041555047,80
91,86,409,-54.3975561811345,0.47402557076231855,74
156,114,410,30.276391626865077,0.40908191896167145,83
116,77,411,-28.210688241765784,0.8413937302196727,51
128,87,412,-1.6364512352854006,1.1919121382565334,58
135,115,413,53.808726758180484,0.5912911514846646,98
141,98,414,20.08298159202012,0.5615210793912411,76
129,126,415,65.11419316124223,0.39397733272632934,119
175,173,416,126.96891849602234,0.051289714727860224,161
143,141,417,30.848682140288005,1.1173137223612017,127
98,97,418,-61.827223759614874,0.5745142573255232,87
113,113,419,36.57530116379939,0.5100635501955236,105
111,110,420,76.85293070039393,0.12060888838540348,99
181,179,421,151.05768767402876,0.13441736355113487,165
144,136,422,77.21952191388196,1.1155514948796936,123
126,69,423,-30.931755891719394,0.9289581932955318,36
135,130,424,57.60593507467925,0.5778789153337721,123
128,126,425,64.95915504962902,0.30402400430900517,114
136,134,426,0.1488107523426383,0.2605205017582048,125
94,87,427,-70.29628929788288,0.5394777655601501,77
83,81,428,-59.0684968225526,0.5086136398570879,70
142,111,429,28.24750075909519,0.31987587735056877,84
117,81,430,-13.065537379253954,0.82369404020054,56
134,132,431,-44.7685283602048,0.6561295993385776,124
99,96,432,-46.921681271600235,0.6640399084534756,86
82,82,433,-67.02720965493747,0.45313569867651754,73
88,83,434,-58.15309463047612,13.660768944923191,73
118,118,435,59.441746726550214,7.686464349884505,109
159,158,436,119.53470725852084,16.68273998817493,145
149,147,437,80.66228361458712,6.030782911426096,134
154,152,438,117.37925337133557,11.946116654902486,141
165,164,439,93.9029459380182,14.931911809661356,147
156,154,440,-9.709793935757016,7.187763535476231,143
131,128,441,62.58889689005607,1.5951176207291626,118
156,154,442,96.34637813617911,4.438170319338414,143
174,167,443,121.49743121278601,2.770383359144131,150
133,125,444,-1.1997677527370072,4.175547308962921,116
141,138,445,75.4116614195427,1.7715672327062257,130
153,151,446,109.85143801040131,0.7173414220667578,140
159,157,447,106.59218015048036,0.18582220848853867,146
149,121,448,35.04187685182903,0.6905897296172507,94
141,139,449,-43.61894601671215,0.5158157935292702,127
139,137,450,-63.94260641271157,0.3864896917153919,126
153,110,451,-0.8228985753822826,0.4182686276915597,82
116,98,452,41.177536357166076,0.4710033230483532,80
190,172,453,110.44028638031725,0.2902655117895905,157
152,135,454,41.457808735010154,0.7310877775675372,114
158,119,455,-1.1479235579949254,0.28936774183700725,82
140,131,456,83.92866311796128,0.29209063039161265,120
167,153,457,86.59260505258234,0.0705892112159815,130
158,146,458,-20.869337090563153,0.5397576613481655,129
111,98,459,-52.31610716491395,0.31363434252673633,73
157,131,460,44.09677052320602,0.4357155031410226,114
178,169,461,98.77114056623907,0.3958920707336124,161
170,167,462,132.41477407159755,0.22682668699266076,154
159,157,463,93.6070394936882,5.3779854017181385,145
133,121,464,-23.899522781615875,1.846937854019925,100
153,150,465,-105.89044438789536,0.44460631423491115,141
113,110,466,36.810613673418075,0.47177390024065974,100
146,144,467,76.43882956864311,0.4892918206572246,130
155,153,468,93.41582749511052,0.4018398248474939,141
173,171,469,142.13005795672152,1.3247739289020766,158
179,177,470,143.9081069211585,2.185795462701721,163
149,123,471,25.817008131663236,0.8963958338834346,100
146,107,472,19.02585433165629,0.3098294774070382,80
106,71,473,-23.443947942816983,0.6686451475728642,44
118,100,474,-26.589128743521528,0.7985662695239572,85
117,82,475,-15.569800499636028,0.7688477907715172,58
167,165,476,136.4156618373564,0.267197809836391,158
184,181,477,129.74787284616002,0.02088049343659631,168
145,143,478,90.91476541622397,0.20321684148227578,129
139,137,479,-119.00564565586144,0.3253609782092156,127
139,137,480,-34.07797909794107,0.4710756767807262,126
152,149,481,89.78834184736345,0.34460680330801996,139
160,156,482,90.63225228413076,0.017513549857124288,140
118,115,483,93.23798289776038,0.16502651158505335,104
163,161,484,103.74264477217218,0.020503718674189184,148
153,120,485,14.89511181840134,0.18848383696299167,93
156,119,486,28.549028070301127,0.5081057851458644,91
115,78,487,-16.81392345202668,0.6708053928613663,50
134,67,488,-26.646979254417683,0.39870658557157257,37
106,92,489,-47.322397786894165,4.073646023330919,83
91,84,490,-56.55852663778899,9.625171559377454,71
146,145,491,79.37087513251984,19.035108563165974,135
96,92,492,-54.10663364614172,0.9867333762276058,78
85,84,493,-52.67662026281294,7.489715288480123,75
135,135,494,75.1323101614605,14.861190434582236,126
90,87,495,-58.152565283010965,3.9394195596377055,75
81,79,496,-61.76387754295688,1.7388440038476671,70
91,80,497,-57.42455401950926,1.6173106338264365,66
81,79,498,-60.674162473915786,1.8371062736580337,69
142,100,499,14.047668027851,0.554043249020146,72
135,101,500,9.026979743353756,0.4143606569421919,76
154,145,501,-4.913004851732156,0.6364632154936376,138
91,88,502,-59.36101851360973,0.5737632362073973,76
151,107,503,23.55230355120125,0.40859314260712587,83
135,120,504,72.2143340875466,0.4998031368233123,106
106,100,505,-63.16870744142095,0.5895502414600349,81
166,166,506,142.19991004870067,0.23236441568020474,159
141,140,507,109.03937668322875,0.7776548834770283,129
135,133,508,-90.55406586311847,0.5953027656732881,121
146,144,509,72.14525210671846,0.3912330244114636,133
134,133,510,69.89254044786713,0.4431644848139941,121
158,156,511,109.70463205565662,0.18490170821033675,145
134,132,512,45.80004071777391,0.2482744781222163,119
110,108,513,80.47904092472506,0.431124082126777,99
156,154,514,121.61921331476911,0.1217771493182124,142
144,142,515,83.62600564304512,0.13737835009878344,129
134,132,516,17.75775569458865,0.29345507579817764,123
158,155,517,92.25820672475015,0.12062876914448377,144
169,159,518,97.58116679400031,0.07134189981900688,140
156,148,519,82.59757625386989,0.3038350580187609,138
129,127,520,41.47260688105179,0.13654971409477698,115
175,171,521,107.95507665702269,0.02011228174751233,157
155,139,522,69.43383603439811,0.03888443514704704,125
185,169,523,94.82611864641021,0.22088880438763553,156
107,97,524,32.88306916414853,0.6453189819023527,87
171,163,525,116.29717896551304,0.09788126216674013,151
144,109,526,16.426804728273346,0.4237658939801338,82
143,99,527,9.711787639568286,0.6996841995101987,66
134,116,528,-16.08964680373094,0.7207928320356444,102
88,84,529,-65.1511175921866,0.48795838919404433,73
128,128,530,70.42394071862182,0.637620714167133,120
100,91,531,-49.39824483124484,0.33107291541707057,78
129,129,532,66.64599852832173,0.32647215389292533,121
126,125,533,59.76818672865922,0.06116402038709826,112
131,129,534,78.85755988362075,0.0140170711589128,119
126,123,535,61.75272673599247,0.00410477553409042,112
140,139,536,-86.66409452743179,0.2928616987917394,128
93,90,537,-73.76420013632345,0.10223733610772075,78
137,119,538,87.39106748733415,0.3666641625459306,96
155,152,539,112.8892022706984,0.06944078671108561,141
162,123,540,24.192414736145757,0.19991080248431164,94
81,75,541,-32.598143675703454,0.5653367780826308,66
91,87,542,-63.66088831012079,0.40657838463009177,77
172,165,543,136.79994092059204,0.16474339209932398,154
171,166,544,134.74684594799447,0.3222313634992677,159
155,153,545,106.74635994597803,0.2283985780955384,142
154,152,546,80.06953079231607,0.18517924368502103,139
160,158,547,80.92358400635202,0.16514180555361613,145
136,134,548,-71.3699889489949,0.54803414057299,122
153,150,549,67.65787338715941,0.16521596100969907,137
179,177,550,130.6148936270609,0.08731570820851128,167
144,142,551,67.23425074942065,0.02122568368940847,128
137,136,552,81.88407031631532,0.04442967610463264,126
160,158,553,92.97719105788622,0.04844170004061303,147
136,134,554,75.34392155602737,0.03142181052201677,123
180,177,555,135.78290404621106,0.054811135482698135,161
174,170,556,108.66241945097684,0.0685918652905664,158
