,count,detect_count,time,response,pixel_w,pixel_h,pure_pixel_w,pure_pixel_h,pos_x,pos_y,pos_z,speed_x,speed_y,speed_z,euler_x,euler_y,euler_z,speed_eulerx,speed_eulery,speed_eulerz
22,22.0,21.0,3.016948938369751,0.003871917724609375,157.35228335442625,155.99065107011896,78.67614167721311,77.9953255350595,-0.6026076466664855,-0.07931276553417074,1.4009306478112646,0.3316551646867954,-0.005461093777791575,0.03403800523193538,0.9893001695194336,-2.0188724223494976,1.2231762889102795,-23.428311104729534,5.124740628542887,1.1889007896477668
23,23.0,22.0,3.0595340728759766,0.03573203086853027,157.30035732167264,156.0508916791529,78.6501786608363,78.02544583957646,-0.5929663520082945,-0.07927945778599942,1.3992135173084521,0.22059460576288492,0.0007620874412816584,-0.039288263634754114,1.1116174677286172,-1.7719831435712794,1.1967919410956536,2.798642416090096,5.6488723817702535,-0.6036787600442781
24,24.0,23.0,3.1067659854888916,0.03643488883972168,157.4984505695008,155.93422462450394,78.7492252847504,77.96711231225197,-0.5840747640055634,-0.0793659698974659,1.4005749810143746,0.19721852525757425,-0.001918868826929281,0.03019774017771307,1.4434361715528707,-1.7320316628564996,1.2307264741376545,7.359854662743954,0.8861377861868001,0.7526797867593681
25,25.0,24.0,3.1189169883728027,2.7894973754882812e-05,156.31519828085698,155.78406289228136,78.15759914042849,77.89203144614069,-0.5653077054790532,-0.07947784947469892,1.3993123308649151,1.476769138981196,-0.008803740165599172,-0.09935722060107464,0.9556742330178892,-1.3022343856424827,1.1256763142332176,-38.381708938595686,33.820502776778724,-8.26633720850661
26,26.0,25.0,3.1497340202331543,0.017525196075439453,157.22623970072428,155.88497239174112,78.61311985036212,77.94248619587054,-0.556981051754615,-0.07941435910537051,1.3997695986107956,0.2826820321256365,0.002155438092674416,0.015523808231827531,1.533750681529153,-1.5130230075283042,1.2006339350848392,19.62514962157388,-7.1560746916573335,2.5447404547940455
27,27.0,26.0,3.184885025024414,0.02583909034729004,156.8397128431013,155.7695695204636,78.41985642155063,77.88478476023178,-0.5482243168082234,-0.07948999669190966,1.4001040186619098,0.2556638178783798,-0.0022083338445312837,0.00976381123402202,1.5292485569916985,-1.2342529810746556,1.193613616457873,-0.1314451510587146,8.139039232033106,-0.20496697386421123
28,28.0,27.0,3.2168140411376953,0.023090839385986328,156.17625830341495,155.86965964843353,78.08812915170748,77.93482982421676,-0.5383208223688593,-0.07960079277755704,1.3981678892816554,0.299571368183837,-0.0033514771144687694,-0.05856608805860962,1.0535904417814501,-1.018054051450076,1.1363938269660572,-14.388209458158544,6.53981375403034,-1.7308446761096006
29,29.0,28.0,3.284291982650757,0.036741018295288086,156.73001999963637,155.78020668350447,78.3650099998182,77.89010334175222,-0.5289389435342071,-0.07964625424684457,1.3984385828530939,0.18248046263574252,-0.0008842397236094523,0.0052650741945389585,1.5618318949203713,-1.1480367706538583,1.1359297258117074,9.885454409931228,-2.5282043344399567,-0.009026911863616576
30,30.0,29.0,3.345160961151123,0.044033050537109375,156.48113422595182,155.8353090902783,78.24056711297592,77.91765454513913,-0.5198556306122759,-0.0796235800034152,1.3979366585927706,0.11501787457834649,0.0002871136675938916,-0.006355639414590907,1.1043011882484912,-1.4940814855416222,1.0800606316950683,-5.79350396579094,-4.381807382124001,-0.7074450164981443
31,31.0,30.0,3.4391231536865234,0.01645803451538086,156.5431958051555,155.82401000385553,78.27159790257775,77.91200500192778,-0.5111327325514166,-0.07964764602412897,1.3974169900059767,0.1439687331905757,-0.00039720222464205646,-0.008576969213403689,1.203704060303335,-1.5033530215613655,1.0581788903233995,1.6406136430110807,-0.1530238329257435,-0.3611513700267415
32,32.0,31.0,3.4861249923706055,1.0967254638671875e-05,156.46967380647402,155.86926422620206,78.23483690323701,77.93463211310103,-0.5025306050666468,-0.07970836074250778,1.3971083668747646,0.2267666695025936,-0.0016005429471870982,-0.008135829156258646,1.3611046501373987,-1.1510138064584752,1.0997581632804443,4.149346495690748,9.288259269059076,1.0961001526078509
33,33.0,32.0,3.5533740520477295,0.00023317337036132812,156.21300414341295,156.04533966543704,78.10650207170647,78.02266983271852,-0.493225681128242,-0.07969020663959231,1.3961143913944978,0.13128432734074424,0.00025613849242718843,-0.014024123483849984,1.1807980721027052,-0.8719400331327989,1.1351583654293214,-2.543967900123882,3.9374865234831518,0.4994658481473233
34,34.0,33.0,3.613115072250366,3.600120544433594e-05,155.73743768035763,155.67887957037271,77.86871884017881,77.83943978518636,-0.48401271065879536,-0.07983028406525416,1.396740982634722,0.0997614494916196,-0.0015168101397290844,0.006784961546421324,1.285638395400022,-0.5997790689682039,1.050404208764622,1.1352497711781486,2.947059514641811,-0.9177493347395996
35,35.0,34.0,3.6513819694519043,0.0003600120544433594,156.10344544984412,155.96591412184702,78.05172272492206,77.9829570609235,-0.4749940078623034,-0.07997692557567648,1.39665094803994,0.3522510286546553,-0.0057275002908207875,-0.003516556576046438,1.043953787653224,-1.1458589613602341,1.0981892538772549,-9.439678145500153,-21.328699721376537,1.866380528891735
36,36.0,35.0,3.687486171722412,2.1219253540039062e-05,155.93985684120403,155.8405364477978,77.96992842060203,77.92026822389889,-0.4666253437894209,-0.07994882338477395,1.3962835165267853,0.26472928928469786,0.0008889678161508204,-0.011623107641929729,1.1217464886395967,-1.0150582281131284,1.0492009048499493,2.460847545594697,4.137671777581198,-1.549667988616299
37,37.0,36.0,3.7196030616760254,1.3113021850585938e-05,155.9337845639111,155.66631764421322,77.96689228195555,77.83315882210661,-0.4579665798786973,-0.079991048466052,1.3961484771418222,0.9933124037471553,-0.0048439589547846496,-0.015491390856849268,1.4538684471586287,-0.7949011162772524,1.0167168064684458,38.10022589311882,25.255890126406168,-3.726497012688965
38,38.0,37.0,3.7420849800109863,1.0013580322265625e-05,155.32858681382243,155.57395916507858,77.66429340691121,77.78697958253929,-0.44893932547069204,-0.08022266467123738,1.3965401966688828,0.3202870108319871,-0.008217743586941592,0.013898209880460416,1.1902374030618197,-0.46612748784690994,1.0056075852441841,-9.353630158180133,11.66488922666897,-0.3941551991084572
39,39.0,38.0,3.765122175216675,0.0003590583801269531,155.63486503415777,155.5725902272729,77.81743251707888,77.78629511363644,-0.44022230246695226,-0.08034819971921067,1.3967409107565323,0.3473743439809007,-0.005002585735706248,0.007998478895264428,1.090633843848846,-1.1803057233633394,0.9517153260753848,-3.9692130013796603,-28.46008275319711,-2.1476125698393553
40,40.0,39.0,3.796873092651367,1.3113021850585938e-05,155.34747315386244,155.44246628307164,77.67373657693122,77.7212331415358,-0.431114415163501,-0.08034230764385793,1.3966081802008097,0.321402414212041,0.00020792168150499685,-0.004683843752961874,1.088522543936463,-0.9770421522742813,0.9118704610318533,-0.07450431327893947,7.172838254666248,-1.4060599777174796
41,41.0,40.0,3.8543500900268555,1.5974044799804688e-05,155.96980781719162,155.13514801676388,77.98490390859581,77.56757400838194,-0.42295363048589,-0.08045060122616517,1.3967880408934152,0.24397741770157544,-0.003237579425108407,0.0053771725466928355,1.60624330593296,-1.863234881409665,0.7607010195033997,15.477944780105886,-26.49390005761757,-4.519409767137524
42,42.0,41.0,3.873974084854126,0.0003600120544433594,156.11661256464993,155.15166214537635,78.05830628232496,77.57583107268817,-0.41434326865482873,-0.08055890004722174,1.3965756604390778,0.17852293208697986,-0.002245413544276128,-0.004403390028223305,2.001094318112645,-1.4842383392176535,0.8167005839451099,8.186643234613147,7.857924590214948,1.161066937241086
43,43.0,42.0,3.9031801223754883,1.0967254638671875e-05,155.5571731148981,154.84822850202315,77.77858655744905,77.42411425101156,-0.40529211608867105,-0.08052799273573638,1.3963861071128776,0.5126709711390336,0.001750636869578658,-0.01073658709378459,2.292523770711869,-0.48818410074300556,0.811547682698905,16.507004979807384,56.41801859083281,-0.29186812030469056
44,44.0,43.0,3.91225004196167,0.0001850128173828125,155.98342707176494,155.42528061359144,77.99171353588247,77.71264030679572,-0.39548067025426664,-0.08067221593059992,1.3964829292146415,0.29979664820405305,-0.00440685614975871,0.0029584774834200017,2.0879183199634377,-0.7085605081737966,0.9968493669073812,-6.251884724631185,-6.733779037879436,5.66204255416341
45,45.0,44.0,3.972264051437378,0.03962397575378418,156.16932759111148,155.16858698223174,78.08466379555574,77.58429349111586,-0.38638425779659036,-0.0806775062015996,1.397124763540082,0.20162192852588354,-0.00011725882553603245,0.01422625404153084,2.537792811317777,-0.8503394071092399,0.9516068806959268,9.971465450087305,-3.142528459504658,-1.002799440295978
46,46.0,45.0,4.033666133880615,0.026798009872436523,156.6532673213204,155.2223575613938,78.3266336606602,77.61117878069692,-0.3680215093809519,-0.08054861590776057,1.397264930856019,0.3972731541953898,0.0027885070589429716,0.00303248241804236,2.8854799489344773,-1.4582536360124583,0.9447962905398959,7.5221182966553535,-13.152061866237945,-0.14734529777221264
47,47.0,46.0,4.057902097702026,0.0031669139862060547,156.35134284020853,155.58462937215097,78.17567142010427,77.79231468607549,-0.35851426247387724,-0.08070783758810705,1.396477016332806,0.2523959195861213,-0.0042269757819369345,-0.0209173499526587,2.4461209651042504,-0.9230546884237478,1.0678847385350068,-11.663988096252675,14.208322541582232,3.2677201219036878
48,48.0,47.0,4.1215660572052,0.0001900196075439453,157.73869232105642,155.1189958963272,78.86934616052821,77.5594979481636,-0.34883799987068514,-0.08054080913200036,1.3957184043920565,0.1400290750623427,0.0024171357451580207,-0.010978177499993622,4.588782467438873,-0.6577579667137288,1.1247823051250079,31.00731353080769,3.839215209586245,0.8233874946994073
49,49.0,48.0,4.14676308631897,0.0027158260345458984,156.42689188052532,155.78533132047312,78.21344594026266,77.89266566023656,-0.33929603944406717,-0.08073228789068392,1.3965877026118672,0.4234850992022252,-0.00849808608407372,0.038580629807045214,2.4229880568296163,-0.977040695786913,1.1421970786789166,-96.12088290263101,-14.170199010460424,0.7728911854935525
50,50.0,49.0,4.202687978744507,0.037996768951416016,157.35746381464162,155.69517511704294,78.67873190732081,77.84758755852147,-0.32190495133988695,-0.0807902400228117,1.3969485549633909,0.2820522641578686,-0.0009398796660392787,0.00585237807802794,3.510584926927926,-1.8356422509771702,1.1263685525920137,17.638871004770845,-13.924977620731493,-0.25671031015130913
51,51.0,50.0,4.241162061691284,0.016584157943725586,156.7982949976573,155.65023178690038,78.39914749882865,77.8251158934502,-0.3125450724206304,-0.0808844166317404,1.3971203287994043,0.33129822942626386,-0.0033334345519425157,0.006080032468787619,3.235598096708481,-1.0106349341270744,1.1866340616203934,-9.733315009002167,29.201602466654492,2.1331319142919627
52,52.0,51.0,4.291502952575684,0.004498004913330078,157.86630992420328,155.18638713580887,78.93315496210164,77.59319356790442,-0.30269209925212354,-0.08089089186472766,1.395828303477556,0.24025280080785646,-0.00015789070308698058,-0.03150447047606783,5.165931713685378,-0.5681715117772896,1.2498675779508626,47.06884409820632,10.788933924466848,1.5418726046959053
53,53.0,52.0,4.33887505531311,0.020082950592041016,156.90772664322162,155.67570647233228,78.45386332161081,77.83785323616613,-0.28484755803520306,-0.08111713561424116,1.3970207716798788,0.27878196542778755,-0.0035345642338689694,0.01862971006721425,3.550167250306752,-1.2913734204768827,1.191818574787877,-25.24278922575762,-11.298449596295859,-0.9068888348643008
54,54.0,53.0,4.367241144180298,0.01633310317993164,156.86266129396614,155.59036510461806,78.43133064698304,77.79518255230903,-0.25699465045745107,-0.08140817785613709,1.3964500933813608,0.7951833158514199,-0.008309076325966528,-0.016292513104177644,3.9228452786790893,-1.3738416177142758,1.1642509945792545,10.63972763054718,-2.3544161179029004,-0.787037395614752
55,55.0,54.0,4.376439094543457,1.1205673217773438e-05,156.4054794924021,155.5531035710885,78.20273974620102,77.77655178554426,-0.247742052956725,-0.08160439304454684,1.3966361501473672,1.0696564788094423,-0.022683667749173124,0.02150929240890652,3.677426320144291,-0.18646966785418082,1.2783332341775189,-28.371922478937677,137.26741045687814,13.188599924918238
56,56.0,55.0,4.4082190990448,0.022223949432373047,156.60030901781772,155.64425079694556,78.30015450890886,77.82212539847276,-0.23837328339573305,-0.08164446686996296,1.3962367877624287,0.3281650505227593,-0.0014036879503449772,-0.013988686174534267,3.836571943012418,-0.5894102949201464,1.2659510709311892,5.574481369084425,-14.114023231965858,-0.4337168505276598
57,57.0,56.0,4.447026014328003,0.023909807205200195,157.60497181274246,155.22704721799366,78.8024859063712,77.61352360899681,-0.22884317868186801,-0.0817386627449636,1.3960848445870602,0.29127006661456323,-0.002878923118896585,-0.004643862805286876,5.758882480705163,-0.46539434450263356,1.3863921542096795,58.75187473575666,3.7903187030908945,3.681059484962219
58,58.0,57.0,4.484560012817383,0.02443408966064453,157.31907878862626,155.89675652820725,78.65953939431313,77.94837826410364,-0.21938738542209002,-0.08204152984770093,1.3969272069448895,0.2614125833310915,-0.008372990986313888,0.02328774688821808,4.716226149010269,-0.1427004266637261,1.5724709071467002,-28.82502585523755,8.921118341950756,5.144288392514683
59,59.0,58.0,4.521497964859009,0.02613997459411621,157.42817922703858,155.40973376900124,78.71408961351932,77.7048668845006,-0.20997649891409756,-0.08198924800956801,1.3962054256570815,0.23032600393300545,0.0012795677479692103,-0.017665179533643455,5.57654486274863,-0.20981957275162189,1.4747806322266765,21.055802901868205,-1.642702278121346,-2.3909129736435015
60,60.0,59.0,4.562777042388916,0.03127408027648926,152.44812750758194,156.85471625092077,76.22406375379097,78.42735812546039,-0.20022040307687736,-0.08209743942734027,1.3962451593636644,0.22754209021845603,-0.0025233558335576475,0.0009267119551570762,-0.40125800561666447,-16.782093837014557,0.54086607946304,-139.42070499066384,-386.51628568240375,-21.781752964187906
61,61.0,60.0,4.609956979751587,0.04073381423950195,153.12061366783723,156.92171661694377,76.56030683391862,78.4608583084719,-0.1820357356792086,-0.08185900827645763,1.3942888843255998,0.39560998778352047,0.005187103103133093,-0.042559037621395485,-0.5490007995017847,-14.595849596746932,0.6259604607601493,-3.2141651868479397,47.56204984507697,1.851240190937524
62,62.0,61.0,4.652529001235962,0.03333687782287598,156.71632621327626,154.42092174325956,78.35816310663813,77.21046087162978,-0.16526700744142395,-0.08179654154538603,1.395533226794476,0.41041450375298716,0.0015288727964506798,0.030455273030893168,6.433899483634886,0.8725598585618408,1.3923474001731797,170.90643451436515,378.5892108468726,18.75731486382078
63,63.0,62.0,4.705486059188843,0.03938889503479004,152.49579947969255,156.67082444099617,76.24789973984628,78.33541222049809,-0.15536549408870834,-0.08200069670951006,1.3955321461875847,0.188016194224816,-0.0038766273015645295,-2.0519246696760674e-05,-0.4292566532239238,-13.86202946115786,0.5959658445518768,-130.32194688390544,-279.7896956427898,-15.122196365840383
64,64.0,63.0,4.724370956420898,9.059906005859375e-06,152.33154859039462,156.3929150109309,76.16577429519731,78.19645750546545,-0.1465862254438591,-0.08192421682568866,1.3944498377290402,0.8272954750430405,0.0072069171564056135,-0.10198900689523883,-0.9368443833629029,-13.386784012234594,0.5618183158351596,-47.831436685527756,44.78373146260727,-3.21781883366978
65,65.0,64.0,4.747312068939209,0.010651826858520508,152.05772838471438,156.35274379106136,76.02886419235716,78.17637189553068,-0.1377400470961644,-0.0820010091579155,1.3951865853713925,0.33700792236345534,-0.0029255146482496785,0.028067463993650194,-0.8270833666189862,-13.383851876930525,0.5570984293072653,4.181504233294974,0.11170392321680513,-0.17981088443366636
66,66.0,65.0,4.779530048370361,0.00016379356384277344,155.8554164895611,153.63114164220178,77.92770824478055,76.81557082110089,-0.12923779279635422,-0.08185367602031186,1.3963777664999133,0.24174025690906173,0.004189047901838977,0.033868245041820434,6.6457037988991114,1.8618023969322894,1.3376934675953993,212.46994332543295,433.47190650279896,22.19426030363802
67,67.0,66.0,4.8075010776519775,0.01985001564025879,151.3579699342938,156.10122113031866,75.6789849671469,78.05061056515933,-0.11952941314364635,-0.08211868025918505,1.395666401449903,0.35054704772575357,-0.009568687762009217,-0.0256857402632433,-0.890940803341912,-13.444971876862327,0.49013672333107317,-272.1307375260021,-552.6920787843928,-30.603306124214154
68,68.0,67.0,4.889531135559082,0.05502200126647949,151.26985152813296,156.30082998923373,75.63492576406651,78.15041499461685,-0.11024529723703569,-0.08204753287855344,1.3946710576194152,0.14673340499190113,0.0011244686646896015,-0.01573118979278907,-0.6205972249476802,-13.42617755484285,0.47410521001646977,4.27272065261864,0.2970401158465253,-0.2533745333952351
69,69.0,68.0,4.96097993850708,0.0005691051483154297,151.2055844423196,155.99325627100063,75.6027922211598,77.99662813550032,-0.0840571762879411,-0.08208344364578231,1.394266496160743,0.5610025866434684,-0.0007692813601596202,-0.0086665257584759,-1.2212501091286614,-12.147415619993748,0.5014583239102214,-12.867201215215104,27.393670380018435,0.5859590948497807
70,70.0,69.0,5.000102996826172,0.006927967071533203,150.9883830621443,155.88409105484052,75.49419153107215,77.94204552742028,-0.07420327692042136,-0.08210935792336048,1.3932811817096529,0.16593295888350437,-0.000436378797417803,-0.016592024761178752,-1.7406537820589374,-12.282803271749065,0.505633317581753,-8.746404351191789,-2.279835912075481,0.07030405196958292
71,71.0,70.0,5.049911022186279,0.0003139972686767578,151.18899474315117,155.84566270412878,75.59449737157559,77.92283135206438,-0.06501701122355559,-0.08215419687465482,1.3952717403896244,0.2447327563242878,-0.00119456158825217,0.053030788401960224,-0.9048081418341094,-10.953783590738922,0.48572899342914405,22.26789580706922,35.40662337404528,-0.5302742456384735
72,72.0,71.0,5.097517013549805,0.0020761489868164062,151.07490828063374,155.84995246055553,75.53745414031687,77.92497623027776,-0.05565555639817211,-0.08203974711030415,1.3929987567454192,0.12030390164815626,0.0014707920350973314,-0.029210075344153014,-1.8117846559583717,-11.377124269386673,0.5193679137443031,-11.655540232543201,-5.440344083016656,0.4322932104710858
73,73.0,72.0,5.124478101730347,1.2159347534179688e-05,151.11128513764857,156.10000216731157,75.55564256882428,78.05000108365579,-0.046313476037513714,-0.0821592991426691,1.3952309743685782,0.5163676320787389,-0.006608035627959511,0.12338203953041578,-1.274477047915002,-11.110735391256023,0.6302989505325125,29.698765858581467,14.724192995781637,6.131524733140937
74,74.0,73.0,5.148496150970459,0.0002989768981933594,151.6106710274721,156.2965005991441,75.80533551373605,78.14825029957206,-0.03689106898390411,-0.08204150350971252,1.392807896319632,0.33721374774595747,0.004215728171304001,-0.08671831150121155,-1.633039424695286,-10.392455795579433,0.680535365877465,-12.832407068261576,25.70614419536936,1.7978855928649675
75,75.0,74.0,5.173748016357422,0.01304316520690918,150.7988453530461,156.05072929621565,75.39942267652305,78.02536464810782,-0.027675599234177485,-0.08234659897530275,1.395462220569312,0.3657917404811048,-0.012110223830364353,0.1053586972189265,-1.5742459628890895,-11.141975377838806,0.6662763930696999,2.3337022753111363,-29.75085155343922,-0.5659846565043386
76,76.0,75.0,5.23720908164978,0.03194117546081543,150.96672246861021,156.32858088664182,75.48336123430511,78.16429044332091,-0.018142304454814902,-0.08236176632157605,1.3941518412187193,0.22176732865748733,-0.00035282889532944184,-0.030482570279683794,-1.6872446225499698,-11.086646192328274,0.7352835662135631,-2.62862016488968,1.2870897157221444,1.6052725527220577
77,77.0,76.0,5.309085130691528,3.719329833984375e-05,151.64618716460313,156.57516586665454,75.82309358230157,78.28758293332729,-0.009210888543407998,-0.08232700471177001,1.39346114457013,0.223072871655656,0.0008682130806271858,-0.017250980849182175,-1.857353736420088,-10.108769541669473,0.8537604135755584,-4.248680041575713,24.423647353481257,2.9591019865052917
78,78.0,77.0,5.333414077758789,0.007626056671142578,151.12633603040808,156.43333839591574,75.56316801520404,78.21666919795788,0.008817988018198455,-0.08239436025925616,1.394134160632998,0.22595375982433785,-0.0008441590438270239,0.008434830052087464,-1.8067982804660647,-10.242599409337323,0.8171114902129234,0.6336055002324238,-1.67727377094261,-0.459316585756441
79,79.0,78.0,5.398226022720337,7.867813110351562e-06,150.98806640660814,156.45464758621765,75.49403320330407,78.22732379310881,0.018318563320693485,-0.08230102339273149,1.395385466030899,1.2152206701093626,0.011938739062910347,0.16005474781611104,-1.4720950594254585,-10.028766347912919,0.8382258124113836,42.81196239283641,27.351433773432497,2.7007375820893067
80,80.0,79.0,5.43611216545105,0.0003211498260498047,150.6534569330238,156.30566015998474,75.3267284665119,78.15283007999236,0.027608135481976315,-0.08225038070978104,1.3939232611347592,0.14413605085160056,0.0007857666852979695,-0.022687421509450533,-2.2692507643323543,-10.670477294366714,0.8233183014962427,-12.36858632714868,-9.956721365014959,-0.2313034135512664
81,81.0,80.0,5.448575973510742,1.5020370483398438e-05,151.44421832495914,156.49298415891485,75.72210916247957,78.24649207945743,0.03648761463558862,-0.08232335256146463,1.3946817292836073,0.23050407513577575,-0.001894290069528246,0.019689217818487415,-1.8719406131242138,-9.090372323668808,0.9046570497666153,10.313849197903787,41.01824314098341,2.1114879170741196
