count,detect_count,time,response,pixel_w,pixel_h,pure_pixel_w,pure_pixel_h,pos_x,pos_y,pos_z,speed_x,speed_y,speed_z,euler_x,euler_y,euler_z,speed_eulerx,speed_eulery,speed_eulerz
61.0,61.0,439.8983600139618,0.05663800239562988,47.29068279816079,53.08891205051137,23.645341399080394,26.5444560252557,1.3922692337479852,-0.3774140870666614,4.336826318296587,-0.0004565936993308206,-0.0005811064070830874,0.003645814485723875,8.006918309377802,41.37998019898604,3.2667044298521075,34.984960353950854,24.078900367432894,9.290112162835744
62.0,62.0,439.93943095207214,0.0422358512878418,49.884047386649854,50.22342072828019,24.942023693324927,25.111710364140094,1.3715107130192699,-0.3742050508892188,4.297120698206546,-0.020758520728715313,0.0032090361774426146,-0.039705620090040306,4.0151039999484,-6.441804149256912,-1.5323569155226608,-84.1549648675666,-1008.1732940894221,-101.17325296502578
63.0,63.0,440.03164887428284,0.09318995475769043,49.174484320932606,54.528905015809585,24.587242160466303,27.264452507904792,1.3557351491163683,-0.3741165188338269,4.294504472461336,-0.01577556390290158,8.85320553918878e-05,-0.0026162257452106985,9.818108160705956,37.440478207077085,2.150609540416799,71.76255886015797,542.6680359476752,45.54521929548985
64.0,64.0,440.05029296875,0.017405033111572266,49.188773374037964,49.52195942287011,24.594386687018982,24.760979711435056,1.3541926004799247,-0.37493960301125356,4.2985019416016,-0.0015425486364435415,-0.0008230841774266584,0.0039974691402644424,3.462584954915473,-5.465490626145114,-1.0392124367540179,-321.6996295589086,-2171.785678783766,-161.46027875089564
65.0,65.0,440.10864901542664,0.05884814262390137,48.52394411630485,53.79221772486889,24.261972058152423,26.89610886243446,1.3370877804687549,-0.3741478429611083,4.289822648848884,-0.017104820011169863,0.0007917600501452515,-0.008679292752716172,9.247680664443529,37.41296832656647,3.05244619150839,110.37121811310003,818.0586775131184,78.06289983422577
66.0,66.0,440.15533089637756,0.04349184036254883,50.19707886567426,50.36879025051175,25.09853943283713,25.18439512525586,1.3280643762538338,-0.3724021899564731,4.268509605714526,-0.009023404214921094,0.0017456530046351948,-0.021313043134357557,3.161912223423267,-4.126153516142317,-1.0095928150104168,-164.0850518133814,-1119.9816466728003,-109.52107154784785
67.0,67.0,440.195307970047,0.04198503494262695,50.47169666241143,50.77287905779758,25.235848331205716,25.38643952889879,1.3001410075468758,-0.3698886563167396,4.236816026514089,-0.027923368706957996,0.0025135336397335006,-0.03169357920043758,3.604481153291747,-5.640234481053853,-1.2193314688204093,7.668978730848239,-26.236488675649625,-3.6344197853734865
68.0,68.0,440.2478709220886,0.05046701431274414,50.6887237210301,49.62383724110779,25.34436186051505,24.811918620553882,1.304567866034811,-0.3727636247139444,4.2649985784696955,0.004426858487935226,-0.0028749683972048024,0.028182551955606705,5.56194944525947,-3.359358838223482,-1.2073775888426788,48.616837720418474,56.64917354879318,0.2968936178386225
69.0,69.0,440.29461908340454,0.04940295219421387,50.80864914034737,50.95433410281922,25.404324570173685,25.477167051409623,1.296434514707535,-0.37140822951436825,4.249720272769245,-0.008133351327276106,0.0013553951995761704,-0.01527830570045019,2.5888670422824567,-2.7649578900488043,-1.2094014922497716,-50.30441369447096,10.057235940525647,-0.034244349960196006
70.0,70.0,440.3430218696594,0.04975414276123047,52.27858995400925,50.97457833529316,26.139294977004624,25.487289167646566,1.2714594934431427,-0.367962300380495,4.208008329903105,-0.024975021264392216,0.00344592913387326,-0.041711942866140106,6.81135937302304,-5.559472623166977,-1.8015473548378649,96.22820638750397,-63.68540649172753,-13.4946685069857
71.0,71.0,440.42876386642456,0.08560681343078613,49.37604950067771,54.84445645352528,24.688024750338855,27.422228226762655,1.2575683067797236,-0.3665181613801393,4.190332593574121,-0.013891186663419042,0.0014441390003556709,-0.017675736328984115,8.190857901790217,39.66897954036392,3.500235884366393,15.288046009708308,501.2362414346954,58.756065631248546
72.0,72.0,440.46320390701294,0.034562110900878906,51.857275271661365,50.991542520204206,25.928637635830682,25.49577126010209,1.253615861661812,-0.36731037657189036,4.196964156262023,-0.003952445117911596,-0.0007922151917510445,0.006631562687902104,5.191263933864993,-3.4826377418317445,-1.4965964461998866,-160.81921691947846,-2313.516220640945,-267.89847928499165
